Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Temperature difference [K],Mechanical power [W],Torque-speed interaction,Tool wear-torque interaction,Type_H,Type_L,Type_M,Machine failure
300.5,309.5,1320,49.9,59,9.0,6897.680830221749,65868.0,2944.1,0,0,1,0
300.3,311.3,1377,53.8,125,11.0,7757.911730627707,74082.59999999999,6725.0,0,0,1,0
300.6,310.0,1438,53.8,103,9.399999999999977,8101.581022979406,77364.4,5541.4,0,1,0,0
297.9,307.8,1499,37.5,78,9.900000000000034,5886.559234663874,56212.5,2925.0,0,1,0,0
298.8,309.6,1442,50.0,104,10.800000000000011,7550.294344127469,72100.0,5200.0,0,1,0,0
295.6,306.0,1569,40.4,174,10.399999999999977,6637.933949622946,63387.6,7029.599999999999,0,1,0,0
297.7,309.2,1732,28.8,152,11.5,5223.588936976821,49881.6,4377.6,0,0,1,0
300.3,311.5,1695,25.6,43,11.199999999999989,4543.999614152277,43392.0,1100.8,0,1,0,0
300.2,311.6,1510,47.5,146,11.400000000000034,7511.024435957596,71725.0,6935.0,0,0,1,0
298.8,310.0,1412,46.3,107,11.199999999999989,6846.116822800829,65375.6,4954.099999999999,0,1,0,0
298.6,309.4,1315,55.5,28,10.799999999999955,7642.709528020569,72982.5,1554.0,0,1,0,0
297.7,307.3,1365,49.2,36,9.600000000000023,7032.769314326111,67158.0,1771.2,0,0,1,0
297.4,308.2,1639,33.8,39,10.800000000000011,5801.285938069936,55398.2,1318.1999999999998,0,1,0,0
302.5,311.5,1481,41.1,215,9.0,6374.197246354083,60869.1,8836.5,0,0,1,0
300.0,309.6,1452,46.0,51,9.600000000000023,6994.441883952316,66792.0,2346.0,0,1,0,0
296.6,307.5,1734,27.0,50,10.899999999999977,4902.769495192231,46818.0,1350.0,0,0,1,0
302.6,312.3,1454,54.8,253,9.699999999999989,8343.986312130395,79679.2,13864.4,0,0,1,1
298.2,308.8,1302,60.4,34,10.600000000000023,8235.24531841414,78640.8,2053.6,0,1,0,0
295.8,306.5,1568,35.1,111,10.699999999999989,5763.440218569691,55036.8,3896.1000000000004,0,1,0,0
297.4,308.4,1369,50.6,220,11.0,7254.084044796,69271.40000000001,11132.0,0,1,0,1
301.2,310.6,1352,52.0,69,9.400000000000034,7362.217663932561,70304.0,3588.0,1,0,0,0
300.8,311.8,1928,21.8,209,11.0,4401.413195581348,42030.4,4556.2,0,1,0,0
300.8,310.7,1924,22.4,36,9.899999999999977,4513.170118245049,43097.6,806.4,0,0,1,0
301.7,310.2,1620,30.8,42,8.5,5225.096901450544,49896.0,1293.6000000000001,1,0,0,0
302.0,311.0,1420,45.9,144,9.0,6825.424199189184,65178.0,6609.599999999999,0,1,0,0
300.4,311.7,1513,40.0,51,11.300000000000011,6337.639579841809,60520.0,2040.0,0,1,0,0
300.6,311.7,1535,33.3,92,11.099999999999966,5352.802642818968,51115.49999999999,3063.6,1,0,0,0
297.2,308.3,1326,57.2,100,11.100000000000023,7942.700210511858,75847.2,5720.0,0,0,1,0
299.0,308.5,1559,38.1,194,9.5,6220.133542622039,59397.9,7391.400000000001,0,1,0,0
302.4,311.8,1557,31.5,49,9.400000000000034,5136.032749721273,49045.5,1543.5,0,0,1,0
297.1,308.0,1690,25.6,159,10.899999999999977,4530.5954854969605,43264.0,4070.4,0,0,1,0
299.3,308.5,1589,32.7,74,9.199999999999989,5441.269891944059,51960.3,2419.8,0,1,0,0
298.8,308.9,1527,32.4,189,10.099999999999966,5180.988940594142,49474.799999999996,6123.599999999999,0,1,0,0
297.5,308.5,1484,44.7,40,11.0,6946.564011911607,66334.8,1788.0,0,0,1,0
298.3,308.1,1840,21.5,88,9.800000000000011,4142.713512533741,39560.0,1892.0,0,1,0,0
301.1,310.0,1433,48.1,14,8.899999999999977,7218.049977059324,68927.3,673.4,0,0,1,0
302.1,311.2,1460,46.9,198,9.099999999999966,7170.580512063583,68474.0,9286.199999999999,0,1,0,0
300.8,309.9,2041,19.2,194,9.099999999999966,4103.673987825131,39187.2,3724.7999999999997,1,0,0,0
300.8,311.9,1431,48.5,25,11.099999999999966,7267.917524447307,69403.5,1212.5,1,0,0,0
300.7,310.4,1366,52.6,205,9.699999999999989,7524.281956955747,71851.6,10783.0,0,1,0,0
302.0,311.2,1434,44.9,15,9.199999999999989,6742.548984987486,64386.6,673.5,0,1,0,0
299.8,310.0,1632,33.7,172,10.199999999999989,5759.418979973097,54998.4,5796.400000000001,0,0,1,0
299.8,311.3,1727,30.0,24,11.5,5425.530512749573,51810.0,720.0,0,1,0,0
301.1,311.3,1836,22.8,31,10.199999999999989,4383.652725113054,41860.8,706.8000000000001,0,0,1,0
297.5,308.9,1390,47.4,187,11.399999999999977,6899.565785813903,65886.0,8863.8,0,1,0,0
300.4,309.4,1362,42.1,182,9.0,6004.651702512315,57340.200000000004,7662.2,0,0,1,0
301.7,311.0,1311,46.8,136,9.300000000000011,6425.059631415701,61354.799999999996,6364.799999999999,0,0,1,0
298.2,308.3,1402,51.0,141,10.100000000000023,7487.6719305659135,71502.0,7191.0,0,1,0,0
299.4,308.5,1845,22.9,76,9.100000000000023,4424.4620136831845,42250.5,1740.3999999999999,0,1,0,0
300.8,310.4,1518,36.0,59,9.599999999999966,5722.725177779168,54648.0,2124.0,0,0,1,0
296.9,307.9,1385,44.8,144,11.0,6497.651365664649,62047.99999999999,6451.2,0,0,1,0
300.3,309.9,1393,56.1,12,9.599999999999966,8183.566119262589,78147.3,673.2,0,1,0,0
298.1,309.0,1437,36.2,95,10.899999999999977,5447.45882947163,52019.4,3439.0000000000005,0,1,0,0
300.2,311.4,1495,43.6,95,11.199999999999989,6825.843078209663,65182.0,4142.0,0,1,0,0
298.9,309.9,1590,31.3,98,11.0,5211.588053040107,49767.0,3067.4,0,1,0,0
301.8,310.7,1644,33.4,68,8.899999999999977,5750.1198657184705,54909.6,2271.2,0,1,0,0
300.3,309.6,1419,42.5,137,9.300000000000011,6315.386631878881,60307.5,5822.5,0,0,1,0
298.2,308.3,2051,19.2,90,10.100000000000023,4123.780180808106,39379.2,1728.0,0,1,0,0
297.5,309.6,1312,50.7,0,12.100000000000023,6965.790558951576,66518.40000000001,0.0,0,1,0,0
300.0,309.2,1566,34.4,18,9.199999999999989,5641.295096198119,53870.399999999994,619.1999999999999,0,1,0,0
303.6,312.6,1502,39.5,103,9.0,6212.918351494293,59329.0,4068.5,0,1,0,0
300.5,309.4,1655,32.1,37,8.899999999999977,5563.289350609485,53125.5,1187.7,0,0,1,0
302.5,312.0,1357,42.0,179,9.5,5968.397723289889,56994.0,7518.0,1,0,0,0
302.4,311.4,1675,29.6,128,9.0,5192.005458832732,49580.0,3788.8,0,0,1,0
297.4,308.5,1692,34.3,83,11.100000000000023,6077.473820222525,58035.6,2846.8999999999996,0,1,0,0
299.8,309.3,1663,35.2,208,9.5,6130.043137292597,58537.600000000006,7321.6,0,0,1,0
299.0,308.6,1329,60.5,120,9.600000000000023,8419.939550518684,80404.5,7260.0,0,1,0,0
301.9,310.7,1472,47.0,73,8.800000000000011,7244.931538198541,69184.0,3431.0,0,0,1,0
300.1,309.1,1551,33.7,214,9.0,5473.565464422962,52268.700000000004,7211.8,0,1,0,0
298.2,308.9,1336,45.0,66,10.699999999999989,6295.751677793946,60120.0,2970.0,0,1,0,0
298.6,309.2,1311,46.6,44,10.599999999999966,6397.602111623327,61092.6,2050.4,0,0,1,0
299.6,309.3,1553,32.4,112,9.699999999999989,5269.204862306944,50317.2,3628.7999999999997,0,0,1,0
298.1,308.9,1417,39.2,65,10.799999999999955,5816.80540577867,55546.4,2548.0,0,0,1,0
298.6,309.0,1456,47.7,0,10.399999999999977,7272.912656766515,69451.2,0.0,0,1,0,0
299.5,310.1,1359,61.1,67,10.600000000000023,8695.394394385437,83034.90000000001,4093.7000000000003,0,0,1,0
301.0,311.6,1461,40.6,154,10.600000000000023,6211.619826530811,59316.6,6252.400000000001,0,1,0,0
300.4,309.9,1376,43.5,74,9.5,6268.1056624423545,59856.0,3219.0,0,1,0,0
302.2,311.4,1432,45.3,33,9.199999999999989,6793.1286267102805,64869.6,1494.8999999999999,0,0,1,0
301.4,310.6,1459,35.0,87,9.200000000000045,5347.514295185426,51065.0,3045.0,0,0,1,0
299.4,309.3,1366,48.4,116,9.900000000000034,6923.483777883234,66114.4,5614.4,0,1,0,0
298.7,309.8,1546,40.9,109,11.100000000000023,6621.576723873253,63231.399999999994,4458.099999999999,0,1,0,0
298.8,309.7,1480,38.1,157,10.899999999999977,5904.937551687375,56388.0,5981.7,0,0,1,0
298.3,308.1,1505,46.1,80,9.800000000000011,7265.508970079555,69380.5,3688.0,0,1,0,0
302.5,311.4,1629,31.7,225,8.899999999999977,5407.654850550646,51639.299999999996,7132.5,0,0,1,0
298.0,308.9,1406,40.9,77,10.899999999999977,6021.951406058082,57505.4,3149.2999999999997,0,1,0,0
297.8,309.2,1400,56.9,34,11.399999999999977,8341.975692832095,79660.0,1934.6,0,1,0,0
297.4,308.5,1389,39.2,54,11.100000000000023,5701.865002559331,54448.8,2116.8,0,1,0,0
302.0,311.3,1725,27.7,23,9.300000000000011,5003.771699005142,47782.5,637.1,0,0,1,0
299.2,308.4,1436,41.8,28,9.199999999999989,6285.782357106554,60024.799999999996,1170.3999999999999,0,1,0,0
298.2,307.6,1369,54.5,82,9.400000000000034,7813.193289355376,74610.5,4469.0,0,1,0,0
298.3,309.6,1681,27.1,194,11.300000000000011,4770.518916451612,45555.100000000006,5257.400000000001,0,0,1,0
300.7,311.1,1427,50.3,137,10.400000000000034,7516.585054954451,71778.09999999999,6891.099999999999,0,1,0,0
301.4,310.8,1698,29.6,99,9.400000000000034,5263.298668118196,50260.8,2930.4,0,1,0,0
296.9,307.7,1653,35.9,177,10.800000000000011,6214.353012139433,59342.7,6354.3,0,1,0,0
295.6,306.1,1651,28.1,110,10.5,4858.274071241888,46393.100000000006,3091.0,0,0,1,0
298.5,308.6,1897,20.2,50,10.100000000000023,4012.7981843322905,38319.4,1010.0,0,0,1,0
297.9,307.9,1406,58.5,93,10.0,8613.304578347135,82251.0,5440.5,1,0,0,0
301.2,310.6,1811,24.0,84,9.400000000000034,4551.539436520892,43464.0,2016.0,0,1,0,0
301.0,312.2,1510,39.9,61,11.199999999999989,6309.260526204381,60249.0,2433.9,0,1,0,0
298.2,308.8,1645,28.2,58,10.600000000000023,4857.8447202458965,46389.0,1635.6,0,0,1,0
297.9,308.7,1751,26.6,111,10.800000000000011,4877.490146306345,46576.600000000006,2952.6000000000004,0,0,1,0
300.0,311.4,1533,42.6,180,11.399999999999977,6838.807383893477,65305.8,7668.0,0,0,1,0
301.6,309.8,1588,33.9,89,8.199999999999989,5637.399521307668,53833.2,3017.1,0,1,0,0
302.3,310.9,1627,32.3,0,8.599999999999966,5503.243043023872,52552.1,0.0,0,0,1,0
300.3,311.7,1551,36.4,84,11.399999999999977,5912.10038293756,56456.399999999994,3057.6,0,0,1,0
295.6,306.1,1418,46.2,24,10.5,6860.358709497104,65511.600000000006,1108.8000000000002,0,0,1,0
300.6,311.8,1652,27.2,52,11.199999999999989,4705.51936444884,44934.4,1414.3999999999999,0,1,0,0
300.0,309.6,1431,47.7,39,9.600000000000023,7148.034348786321,68258.7,1860.3000000000002,0,1,0,0
297.4,308.9,1500,46.3,137,11.5,7272.786993060371,69450.0,6343.099999999999,0,0,1,0
297.8,307.9,1726,27.3,35,10.099999999999966,4934.373917287345,47119.8,955.5,0,0,1,0
299.8,311.2,2142,16.6,144,11.399999999999977,3723.541276740767,35557.200000000004,2390.4,0,1,0,0
300.9,310.0,1416,46.6,201,9.100000000000023,6909.995873423823,65985.6,9366.6,0,0,1,0
297.3,308.4,1864,23.1,90,11.099999999999966,4509.065103844358,43058.4,2079.0,1,0,0,0
298.5,308.2,1444,40.5,170,9.699999999999989,6124.220718907942,58482.0,6885.0,0,1,0,0
297.5,308.6,1355,58.9,138,11.100000000000023,8357.631296222487,79809.5,8128.2,1,0,0,0
297.4,308.4,1341,52.2,49,11.0,7330.403802327209,70000.2,2557.8,0,1,0,0
301.1,312.4,1809,25.1,126,11.299999999999955,4754.89472898776,45405.9,3162.6000000000004,0,0,1,0
299.3,308.5,1404,49.4,93,9.199999999999989,7263.110887687315,69357.59999999999,4594.2,0,0,1,0
299.9,310.0,1447,45.9,162,10.100000000000023,6955.203391708978,66417.3,7435.8,0,1,0,0
297.5,308.9,1471,37.7,197,11.399999999999977,5807.412043744436,55456.700000000004,7426.900000000001,1,0,0,0
297.6,308.6,1664,30.1,81,11.0,5245.035542825328,50086.4,2438.1,0,1,0,0
300.0,311.5,1749,28.3,83,11.5,5183.2823032312635,49496.700000000004,2348.9,0,1,0,0
298.3,308.1,1528,33.9,82,9.800000000000011,5424.39953939428,51799.2,2779.7999999999997,0,1,0,0
297.9,309.0,1562,35.8,40,11.100000000000023,5855.886818389326,55919.6,1432.0,0,1,0,0
298.5,308.8,1332,59.1,115,10.300000000000011,8243.66478672576,78721.2,6796.5,0,1,0,0
297.4,308.7,1522,46.3,146,11.300000000000011,7379.454535625256,70468.59999999999,6759.799999999999,1,0,0,0
300.1,309.3,1616,32.0,199,9.199999999999989,5415.267976747846,51712.0,6368.0,0,1,0,0
299.8,309.4,1460,37.4,25,9.599999999999966,5718.117508553903,54604.0,935.0,0,1,0,0
296.4,307.5,1331,47.8,99,11.100000000000023,6662.459316271968,63621.799999999996,4732.2,0,1,0,0
299.3,308.8,1647,32.9,172,9.5,5674.376066840421,54186.299999999996,5658.8,0,1,0,0
300.2,311.6,1511,35.7,160,11.400000000000034,5648.866334493271,53942.700000000004,5712.0,0,1,0,0
299.0,309.1,1523,38.6,177,10.100000000000023,6156.244020023535,58787.8,6832.2,0,1,0,0
298.7,309.8,1435,48.8,71,11.100000000000023,7333.315011519535,70028.0,3464.7999999999997,0,0,1,0
296.0,306.6,1628,36.8,121,10.600000000000023,6273.802417120865,59910.399999999994,4452.799999999999,0,0,1,0
297.8,307.2,1351,56.3,174,9.399999999999977,7965.120710082977,76061.3,9796.199999999999,0,1,0,0
301.3,310.8,1494,35.3,54,9.5,5522.731389451641,52738.2,1906.1999999999998,0,0,1,0
301.5,310.5,1611,33.8,144,9.0,5702.17916182469,54451.799999999996,4867.2,0,1,0,0
299.3,309.0,1732,29.7,141,9.699999999999989,5386.826091257346,51440.4,4187.7,1,0,0,0
304.2,313.4,1644,31.7,23,9.199999999999989,5457.449094110045,52114.799999999996,729.1,0,1,0,0
299.7,309.1,1483,41.1,208,9.400000000000034,6382.8052102249185,60951.3,8548.800000000001,0,1,0,0
303.6,312.3,1630,32.4,223,8.699999999999989,5530.459707379471,52812.0,7225.2,0,0,1,0
300.5,310.0,1451,48.6,208,9.5,7384.6905233812395,70518.6,10108.800000000001,0,1,0,0
298.6,310.2,1569,36.3,10,11.599999999999966,5964.282236913686,56954.7,363.0,0,1,0,0
298.7,309.6,1254,57.1,124,10.900000000000034,7498.290513735047,71603.40000000001,7080.400000000001,0,0,1,0
298.8,309.6,1575,34.4,149,10.800000000000011,5673.716332383166,54180.0,5125.599999999999,0,0,1,0
298.5,309.3,1552,36.8,133,10.800000000000011,5980.922206002199,57113.6,4894.4,0,0,1,0
301.9,310.4,1603,37.6,69,8.5,6311.75285637623,60272.8,2594.4,0,1,0,0
300.0,309.1,1401,44.5,0,9.100000000000023,6528.700773057628,62344.5,0.0,0,1,0,0
301.9,310.8,1563,39.2,39,8.900000000000034,6416.137508279507,61269.600000000006,1528.8000000000002,0,0,1,0
297.2,307.9,1309,49.6,167,10.699999999999989,6799.076708801078,64926.4,8283.2,0,1,0,0
295.7,306.3,1490,34.3,97,10.600000000000023,5351.912524900452,51106.99999999999,3327.1,0,1,0,0
298.4,309.5,1514,38.8,128,11.100000000000023,6151.573518945197,58743.2,4966.4,0,0,1,0
299.9,310.5,1539,32.8,213,10.600000000000023,5286.16946263633,50479.2,6986.4,0,1,0,0
302.9,312.3,1509,46.8,175,9.400000000000034,7395.4347702565165,70621.2,8189.999999999999,1,0,0,0
302.3,311.3,1439,41.8,96,9.0,6298.914214398558,60150.2,4012.7999999999997,0,1,0,0
297.5,308.6,1536,39.0,202,11.100000000000023,6273.132210688099,59904.0,7878.0,0,1,0,0
297.8,308.3,1477,44.8,170,10.5,6929.264308365838,66169.59999999999,7615.999999999999,0,1,0,0
296.9,307.8,1426,50.7,130,10.900000000000034,7571.049799592186,72298.2,6591.0,0,0,1,0
298.3,308.4,1490,41.7,170,10.099999999999966,6506.552544849821,62133.00000000001,7089.000000000001,0,1,0,0
302.9,312.5,1903,21.2,23,9.600000000000023,4224.771912645506,40343.6,487.59999999999997,0,0,1,0
300.7,309.9,1383,44.5,176,9.199999999999989,6444.820249206781,61543.5,7832.0,0,1,0,0
301.4,311.2,1727,26.5,43,9.800000000000011,4792.551952928789,45765.5,1139.5,0,0,1,0
300.4,309.6,1563,34.0,6,9.200000000000045,5565.01722656896,53142.0,204.0,0,0,1,0
301.9,310.9,1590,34.3,106,9.0,5711.101284960883,54536.99999999999,3635.7999999999997,1,0,0,0
297.4,308.4,1474,43.6,4,11.0,6729.961670422103,64266.4,174.4,0,1,0,0
298.2,309.0,1353,50.3,150,10.800000000000011,7126.797182448053,68055.9,7545.0,0,0,1,0
302.2,311.1,1351,48.6,110,8.900000000000034,6875.752513499693,65658.6,5346.0,0,1,0,0
301.9,310.5,1472,39.7,187,8.600000000000023,6119.654937584725,58438.4,7423.900000000001,1,0,0,0
299.8,309.2,1439,36.1,203,9.399999999999977,5439.971366980573,51947.9,7328.3,0,1,0,0
298.0,307.6,1472,46.7,116,9.600000000000023,7198.6872943377,68742.40000000001,5417.200000000001,0,0,1,0
298.8,308.7,1543,38.2,44,9.899999999999977,6172.454638116058,58942.600000000006,1680.8000000000002,0,0,1,0
299.0,310.4,1339,49.6,94,11.399999999999977,6954.899704419133,66414.40000000001,4662.400000000001,0,1,0,0
302.7,312.2,1376,52.8,164,9.5,7608.183424757616,72652.8,8659.199999999999,0,1,0,0
301.9,310.5,1590,40.3,130,8.600000000000023,6710.127748802438,64076.99999999999,5239.0,0,0,1,0
302.3,310.8,1465,43.8,7,8.5,6719.552526763208,64166.99999999999,306.59999999999997,0,1,0,0
297.9,307.6,1747,25.3,136,9.700000000000045,4628.518928509354,44199.1,3440.8,0,1,0,0
295.5,306.1,1573,35.1,129,10.600000000000023,5781.818535593192,55212.3,4527.900000000001,0,1,0,0
297.4,308.4,1421,46.0,124,11.0,6845.111513151681,65366.0,5704.0,0,1,0,0
301.2,310.9,1413,50.1,141,9.699999999999989,7413.247600602371,70791.3,7064.1,0,1,0,0
299.0,310.6,1587,34.2,141,11.600000000000023,5683.706597021582,54275.4,4822.200000000001,0,0,1,0
303.5,312.9,1572,44.7,84,9.399999999999977,7358.4896406503,70268.40000000001,3754.8,0,0,1,0
300.2,309.7,1408,44.0,144,9.5,6487.5982691731615,61952.0,6336.0,0,0,1,0
302.2,311.5,1479,39.5,36,9.300000000000011,6117.780453968084,58420.5,1422.0,0,0,1,0
301.4,310.8,1610,34.6,187,9.400000000000034,5833.5186786957665,55706.0,6470.2,0,1,0,0
297.5,308.3,1674,30.0,54,10.800000000000011,5259.026102109314,50220.0,1620.0,1,0,0,0
301.7,311.1,1618,36.7,115,9.400000000000034,6218.3218908584695,59380.600000000006,4220.5,0,0,1,0
300.4,311.8,1433,42.2,14,11.400000000000034,6332.675863449137,60472.600000000006,590.8000000000001,0,1,0,0
299.8,309.6,1526,41.7,85,9.800000000000011,6663.757841235455,63634.200000000004,3544.5000000000005,0,1,0,0
300.3,310.3,1629,34.1,52,10.0,5817.067205166469,55548.9,1773.2,0,1,0,0
299.4,309.2,1621,34.5,48,9.800000000000011,5856.399945189413,55924.5,1656.0,0,1,0,0
302.1,310.1,1447,46.6,169,8.0,7061.274031669682,67430.2,7875.400000000001,0,1,0,0
299.7,311.0,1506,42.7,85,11.300000000000011,6734.129516675866,64306.200000000004,3629.5000000000005,0,0,1,0
298.0,307.7,1492,38.7,202,9.699999999999989,6046.560548511204,57740.4,7817.400000000001,0,1,0,0
298.2,308.3,1458,41.8,132,10.100000000000023,6382.082643914592,60944.399999999994,5517.599999999999,0,1,0,0
303.8,313.1,1523,39.8,150,9.300000000000011,6347.629844480225,60615.399999999994,5970.0,0,1,0,0
298.9,310.2,1445,40.0,129,11.300000000000011,6052.801845916334,57800.0,5160.0,0,1,0,0
298.9,308.4,1827,26.1,5,9.5,4993.53010695444,47684.700000000004,130.5,0,0,1,0
301.8,310.2,1437,42.3,0,8.399999999999977,6365.400786924031,60785.1,0.0,0,0,1,0
299.1,308.4,1693,31.6,65,9.299999999999955,5602.381235195654,53498.8,2054.0,0,1,0,0
298.8,308.9,1455,41.3,208,10.099999999999966,6292.767164773035,60091.49999999999,8590.4,0,1,0,1
302.6,310.4,1365,66.8,80,7.7999999999999545,9548.556711320816,91182.0,5344.0,0,1,0,1
300.1,309.5,1353,50.9,34,9.399999999999977,7211.808679654193,68867.7,1730.6,0,1,0,0
301.8,311.1,1495,36.9,197,9.300000000000011,5776.917651053591,55165.5,7269.299999999999,0,1,0,0
297.6,308.3,1648,29.1,134,10.699999999999989,5022.024352322499,47956.8,3899.4,0,0,1,0
301.9,309.7,1719,31.9,0,7.800000000000011,5742.422963717175,54836.1,0.0,0,1,0,0
303.3,312.7,1643,30.7,142,9.399999999999977,5282.07492021115,50440.1,4359.4,0,1,0,0
303.3,311.6,1484,44.6,223,8.300000000000011,6931.0236002518495,66186.40000000001,9945.800000000001,0,1,0,0
299.0,310.3,1662,33.6,67,11.300000000000011,5847.886229098184,55843.200000000004,2251.2000000000003,0,0,1,0
297.4,308.3,1854,21.8,24,10.900000000000034,4232.479286622312,40417.200000000004,523.2,0,1,0,0
298.9,310.5,1429,39.9,19,11.600000000000023,5970.816749633153,57017.1,758.1,1,0,0,0
301.9,310.9,1456,43.6,45,9.0,6647.777606604194,63481.6,1962.0,0,0,1,0
301.0,310.7,1464,45.8,184,9.699999999999989,7021.58524447933,67051.2,8427.199999999999,0,1,0,0
299.2,308.7,1514,41.9,196,9.5,6643.065217623808,63436.6,8212.4,0,1,0,0
297.2,308.6,1444,41.1,56,11.400000000000034,6214.949914743615,59348.4,2301.6,0,0,1,0
299.2,309.1,1468,45.6,2,9.900000000000034,7010.024183514121,66940.8,91.2,0,1,0,0
300.4,309.6,1543,38.1,209,9.200000000000045,6156.296379901094,58788.3,7962.900000000001,0,1,0,0
302.4,311.1,1578,32.3,196,8.700000000000045,5337.503086595986,50969.399999999994,6330.799999999999,1,0,0,0
301.3,310.5,1390,45.8,63,9.199999999999989,6666.669050427779,63661.99999999999,2885.3999999999996,0,1,0,0
302.4,311.8,1448,43.4,141,9.400000000000034,6580.924514935803,62843.2,6119.4,0,1,0,0
297.3,308.0,1518,36.0,59,10.699999999999989,5722.725177779168,54648.0,2124.0,0,1,0,0
298.2,309.0,1508,40.5,192,10.800000000000011,6395.6543241781,61074.0,7776.0,0,0,1,0
297.7,308.3,1547,36.8,74,10.600000000000023,5961.653771060182,56929.6,2723.2,0,0,1,0
300.3,311.8,1483,45.1,181,11.5,7004.00279759474,66883.3,8163.1,0,0,1,0
299.5,309.1,1336,42.1,217,9.600000000000023,5890.025458558337,56245.6,9135.7,0,1,0,0
300.8,309.4,1474,40.7,104,8.599999999999966,6282.326605187606,59991.8,4232.8,1,0,0,0
300.4,309.8,1342,52.5,68,9.400000000000034,7378.030346955629,70455.0,3570.0,0,1,0,0
298.7,310.1,1644,34.1,46,11.400000000000034,5870.631359910175,56060.4,1568.6000000000001,0,0,1,0
301.3,311.1,1504,39.1,2,9.800000000000011,6158.191807468761,58806.4,78.2,0,1,0,0
295.7,306.3,1712,28.5,43,10.600000000000023,5109.486291798439,48792.0,1225.5,0,0,1,0
300.4,310.7,1656,36.3,127,10.300000000000011,6294.997695557083,60112.799999999996,4610.099999999999,1,0,0,0
303.7,312.5,1520,35.6,154,8.800000000000011,5666.59538903503,54112.0,5482.400000000001,1,0,0,0
300.1,309.1,1353,58.7,86,9.0,8316.95814333401,79421.1,5048.2,0,1,0,0
298.2,308.9,1709,28.1,81,10.699999999999989,5028.946328135909,48022.9,2276.1,0,1,0,0
298.1,307.8,1503,44.7,54,9.699999999999989,7035.502499934734,67184.1,2413.8,0,0,1,0
303.6,312.5,1431,49.0,162,8.899999999999977,7342.844509235424,70119.0,7938.0,0,1,0,0
300.7,311.9,1366,55.1,36,11.199999999999989,7881.899920689385,75266.6,1983.6000000000001,0,0,1,0
303.7,312.3,1384,45.9,121,8.600000000000023,6652.385275829458,63525.6,5553.9,0,1,0,0
300.7,310.8,1496,46.4,90,10.100000000000023,7269.0589697781115,69414.4,4176.0,0,1,0,0
298.7,310.1,1433,54.6,66,11.400000000000034,8193.462136121396,78241.8,3603.6,0,1,0,0
300.9,312.0,1441,43.8,210,11.100000000000023,6609.4711201814225,63115.799999999996,9198.0,0,1,0,0
298.9,310.1,1577,41.4,80,11.200000000000045,6836.922428301324,65287.799999999996,3312.0,0,1,0,0
296.1,307.1,1898,22.7,20,11.0,4511.808761428493,43084.6,454.0,0,1,0,0
297.7,309.4,1461,43.7,142,11.699999999999989,6685.906069443262,63845.700000000004,6205.400000000001,0,0,1,0
298.8,310.2,1581,37.5,75,11.399999999999977,6208.572481656829,59287.5,2812.5,0,0,1,0
